"Step","baseline 8c1 dim 512 - train/lm_loss","baseline 8c1 dim 512 - train/lm_loss__MIN","baseline 8c1 dim 512 - train/lm_loss__MAX","default vector 8c1 ema dim 512 - train/lm_loss","default vector 8c1 ema dim 512 - train/lm_loss__MIN","default vector 8c1 ema dim 512 - train/lm_loss__MAX"
"4096","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4097","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4098","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4099","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4100","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4101","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4102","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4103","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4104","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4105","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4106","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4107","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4108","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4109","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4110","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4111","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4112","3.546875","3.546875","3.546875","3.515625","3.515625","3.515625"
"4113","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4114","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4115","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4116","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4117","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4118","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4119","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4120","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4121","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4122","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4123","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4124","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4125","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4126","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4127","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4128","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4129","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4130","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4131","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4132","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4133","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4134","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4135","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4136","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4137","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4138","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4139","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4140","3.5","3.5","3.5","3.5","3.5","3.5"
"4141","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4142","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4143","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4144","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4145","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4146","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4147","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4148","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4149","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4150","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4151","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4152","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4153","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4154","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4155","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4156","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4157","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4158","3.46875","3.46875","3.46875","3.46875","3.46875","3.46875"
"4159","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4160","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4161","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4162","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4163","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4164","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4165","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4166","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4167","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"4168","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4169","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4170","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4171","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4172","3.46875","3.46875","3.46875","3.46875","3.46875","3.46875"
"4173","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4174","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4175","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4176","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4177","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"4178","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4179","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4180","3.53125","3.53125","3.53125","3.484375","3.484375","3.484375"
"4181","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4182","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4183","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4184","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4185","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4186","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4187","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4188","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4189","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4190","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4191","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4192","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4193","3.5","3.5","3.5","3.5","3.5","3.5"
"4194","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"4195","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4196","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4197","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4198","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4199","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4200","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4201","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4202","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4203","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4204","3.5","3.5","3.5","3.5","3.5","3.5"
"4205","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4206","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4207","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4208","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4209","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4210","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4211","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4212","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4213","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4214","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4215","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4216","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4217","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4218","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4219","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4220","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4221","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4222","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4223","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4224","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4225","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4226","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"4227","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4228","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4229","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4230","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4231","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"4232","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4233","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4234","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4235","3.53125","3.53125","3.53125","3.46875","3.46875","3.46875"
"4236","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4237","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4238","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4239","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4240","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4241","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4242","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4243","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4244","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4245","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4246","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4247","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4248","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4249","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4250","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4251","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4252","3.53125","3.53125","3.53125","3.5","3.5","3.5"
"4253","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4254","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4255","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4256","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4257","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4258","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4259","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4260","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4261","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4262","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4263","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4264","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4265","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4266","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4267","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4268","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4269","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4270","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4271","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4272","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4273","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4274","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4275","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4276","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4277","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4278","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4279","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4280","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4281","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4282","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4283","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4284","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4285","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4286","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4287","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4288","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4289","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4290","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4291","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4292","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4293","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4294","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4295","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4296","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4297","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4298","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4299","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4300","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4301","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4302","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4303","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4304","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4305","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4306","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4307","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4308","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4309","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4310","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4311","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4312","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4313","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4314","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4315","3.515625","3.515625","3.515625","3.5","3.5","3.5"
"4316","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4317","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4318","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4319","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4320","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4321","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4322","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4323","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4324","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4325","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4326","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4327","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4328","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4329","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4330","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4331","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4332","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4333","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4334","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4335","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4336","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4337","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4338","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4339","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4340","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4341","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4342","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4343","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4344","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4345","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4346","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4347","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4348","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4349","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4350","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4351","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4352","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4353","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4354","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4355","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4356","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4357","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4358","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4359","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4360","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4361","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4362","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4363","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4364","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4365","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4366","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4367","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4368","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4369","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4370","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4371","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4372","3.5","3.5","3.5","3.484375","3.484375","3.484375"
"4373","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4374","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4375","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4376","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4377","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"4378","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4379","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4380","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4381","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4382","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4383","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4384","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4385","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4386","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4387","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4388","3.515625","3.515625","3.515625","3.46875","3.46875","3.46875"
"4389","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4390","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4391","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4392","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4393","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4394","3.5","3.5","3.5","3.5","3.5","3.5"
"4395","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4396","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4397","3.515625","3.515625","3.515625","3.484375","3.484375","3.484375"
"4398","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4399","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4400","3.484375","3.484375","3.484375","3.4375","3.4375","3.4375"
"4401","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4402","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4403","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4404","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4405","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4406","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4407","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4408","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4409","3.46875","3.46875","3.46875","3.421875","3.421875","3.421875"
"4410","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4411","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4412","3.5","3.5","3.5","3.4375","3.4375","3.4375"
"4413","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4414","3.5","3.5","3.5","3.453125","3.453125","3.453125"
"4415","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4416","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4417","3.46875","3.46875","3.46875","3.4375","3.4375","3.4375"
"4418","3.46875","3.46875","3.46875","3.453125","3.453125","3.453125"
"4419","3.484375","3.484375","3.484375","3.46875","3.46875","3.46875"
"4420","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4421","3.5","3.5","3.5","3.46875","3.46875","3.46875"
"4422","3.484375","3.484375","3.484375","3.453125","3.453125","3.453125"
"4423","3.5","3.5","3.5","3.46875","3.46875","3.46875"
